"SourceRoot","Project","DependencyType","Include","Version"
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Core/EJLive.Core.csproj","AssemblyReference","System.Text.Json",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Core/EJLive.Core.csproj","AssemblyReference","System.Windows.Forms",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Core/EJLive.Core.csproj","AssemblyReference","System.Xml",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Core/EJLive.Core.csproj","AssemblyReference","System.Xml.Linq",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Core/EJLive.Core.csproj","AssemblyReference","Microsoft.CSharp",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Core/EJLive.Core.csproj","AssemblyReference","System.Data.SQLite",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","ProjectReference","..\EJLive.Shared\EJLive.Shared.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","ProjectReference","..\EJLive.Core\EJLive.Core.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","ProjectReference","..\EJLive.Client.WinForms\EJLive.Client.WinForms.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","ProjectReference","..\EJLive.Server.WinForms\EJLive.Server.WinForms.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","ProjectReference","..\EJLive.Core\EJLive.Core.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","ProjectReference","..\EJLive.Shared\EJLive.Shared.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","ProjectReference","..\EJLive.Client.WinForms\EJLive.Agent.WinForms.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","ProjectReference","..\EJLive.Server.WinForms\EJLive.Server.WinForms.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","ProjectReference","..\EJLive.Monitoring.WinForms\EJLive.Monitoring.WinForms.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System.Core",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System.Data",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System.Drawing",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System.Windows.Forms",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System.Xml",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","Microsoft.CSharp",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System.Data.SQLite",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System.Core",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System.Drawing",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System.Windows.Forms",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitor/EJLive.Monitor.csproj","ProjectReference","..\EJLive.Core\EJLive.Core.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitor/EJLive.Monitor.csproj","ProjectReference","..\EJLive.Shared\EJLive.Shared.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitor/EJLive.Monitor.csproj","AssemblyReference","System",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitor/EJLive.Monitor.csproj","AssemblyReference","System.Core",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitor/EJLive.Monitor.csproj","AssemblyReference","System.Data",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitor/EJLive.Monitor.csproj","AssemblyReference","System.Drawing",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitor/EJLive.Monitor.csproj","AssemblyReference","System.Windows.Forms",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitor/EJLive.Monitor.csproj","AssemblyReference","System.Xml",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitor/EJLive.Monitor.csproj","AssemblyReference","Microsoft.CSharp",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitor/EJLive.Monitor.csproj","AssemblyReference","System.Data.SQLite",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","ProjectReference","..\EJLive.Shared\EJLive.Shared.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","ProjectReference","..\EJLive.Core\EJLive.Core.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","ProjectReference","..\EJLive.Server.WinForms\EJLive.Server.WinForms.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","ProjectReference","..\EJLive.Core\EJLive.Core.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","ProjectReference","..\EJLive.Shared\EJLive.Shared.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Core",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Data",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Drawing",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Windows.Forms",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Xml",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","Microsoft.CSharp",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Data.SQLite",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Core",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Drawing",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Windows.Forms",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Windows.Forms.DataVisualization",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","ProjectReference","..\EJLive.Core\EJLive.Core.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","ProjectReference","..\EJLive.Shared\EJLive.Shared.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","ProjectReference","..\EJLive.Core\EJLive.Core.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","ProjectReference","..\EJLive.Shared\EJLive.Shared.csproj",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","Microsoft.VisualBasic",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Core",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Data",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Drawing",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Windows.Forms",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Xml",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Xml.Linq",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","Microsoft.CSharp",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Data.SQLite",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Core",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Drawing",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.IO.Compression",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.IO.Compression.FileSystem",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Windows.Forms",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Core",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Data",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Drawing",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Windows.Forms",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Xml",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Xml.Linq",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","Microsoft.CSharp",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Core",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Data",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Drawing",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Windows.Forms",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Xml",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Xml.Linq",""
"_codex_zip_study_20260515_053548","ReplitFinal/CodexMarege/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","Microsoft.CSharp",""
